metric_id,campaign_id,impressions,clicks,conversions,bounces,metric_date
14397,1541,10257,831,217,177,20-11-2016
14398,1542,23742,1879,288,3,15-03-2017
14399,1542,7682,290,311,75,14-03-2017
14400,1542,13869,1347,11,175,07-03-2017
14401,1542,11676,1197,371,120,27-02-2017
14402,1542,13591,1579,217,6,02-03-2017
14403,1542,18494,483,129,161,03-03-2017
14404,1542,3241,367,88,194,05-03-2017
14405,1542,16223,1168,165,199,13-03-2017
14406,1542,17171,1022,457,151,11-03-2017
14407,1543,17698,829,79,121,23-03-2017
14408,1543,8913,962,62,112,20-03-2017
14409,1543,3931,439,424,48,11-04-2017
14410,1543,3555,193,174,9,08-04-2017
14411,1543,21970,2441,455,121,06-04-2017
14412,1543,21925,1207,250,15,01-04-2017
14413,1543,24914,2962,51,28,05-04-2017
14414,1543,3188,336,329,172,07-04-2017
14415,1543,14267,579,284,102,17-03-2017
14416,1543,3217,190,92,22,21-03-2017
14417,1543,8716,371,81,18,02-04-2017
14418,1543,8898,1000,364,4,15-03-2017
14419,1544,10736,720,399,122,23-04-2017
14420,1544,9476,197,27,7,14-05-2017
14421,1544,3560,261,391,60,15-05-2017
14422,1544,23801,1932,122,166,24-04-2017
14423,1544,19776,2274,215,138,25-04-2017
14424,1544,16956,1286,229,193,21-04-2017
14425,1544,22134,824,338,143,20-04-2017
14426,1544,7321,238,175,71,28-04-2017
14427,1544,16439,1212,232,160,13-05-2017
14428,1544,12760,1386,351,22,10-05-2017
14429,1544,23402,1365,343,138,30-04-2017
14430,1544,12629,652,5,88,27-04-2017
14431,1544,23537,2034,270,33,17-05-2017
14432,1544,7207,800,386,81,18-05-2017
14433,1544,24648,1423,48,140,22-05-2017
14434,1545,12112,1424,52,40,07-08-2016
14435,1545,15511,618,377,170,11-08-2016
14436,1545,23393,2381,23,137,04-08-2016
14437,1545,16253,492,50,123,17-08-2016
14438,1545,9268,230,21,120,05-08-2016
14439,1545,11082,902,386,38,30-07-2016
14440,1545,6510,387,12,191,02-08-2016
14441,1545,15660,1487,412,59,19-08-2016
14442,1545,20241,1478,432,134,25-07-2016
14443,1545,12535,508,201,64,09-08-2016
14444,1546,10652,1160,196,148,09-04-2017
14445,1546,16934,426,425,94,07-04-2017
14446,1546,12941,1122,234,120,15-04-2017
14447,1546,14134,1588,402,87,16-04-2017
14448,1546,8749,252,309,181,13-04-2017
14449,1546,16406,415,189,22,08-04-2017
14450,1546,22988,1816,356,127,17-04-2017
14451,1546,9626,730,76,22,18-04-2017
14452,1546,24978,2858,153,95,19-04-2017
14453,1546,18272,1379,457,147,10-04-2017
14454,1546,15425,1164,107,174,14-04-2017
14455,1546,8861,955,40,141,11-04-2017
14456,1546,13544,672,58,73,12-04-2017
14457,1547,5016,554,436,168,18-11-2017
14458,1547,5269,445,479,106,16-11-2017
14459,1547,11813,315,90,172,19-11-2017
14460,1547,5900,207,22,87,23-11-2017
14461,1547,15924,575,405,165,09-11-2017
14462,1547,3279,300,174,130,20-11-2017
14463,1547,10376,1205,455,150,10-11-2017
14464,1547,20288,2381,70,57,22-11-2017
14465,1547,23067,2732,242,42,11-11-2017
14466,1547,16663,1305,433,34,08-11-2017
14467,1547,4250,164,203,188,14-11-2017
14468,1548,4691,162,186,10,25-10-2016
14469,1548,4136,449,319,40,14-11-2016
14470,1548,20059,2379,163,161,14-10-2016
14471,1548,8518,778,314,190,10-11-2016
14472,1548,23167,604,207,59,03-11-2016
14473,1548,22897,677,311,112,07-11-2016
14474,1548,22161,2615,97,58,17-11-2016
14475,1548,17389,601,110,130,29-10-2016
14476,1549,8369,844,361,54,18-09-2016
14477,1549,24182,1414,377,88,20-09-2016
14478,1549,23582,545,410,153,24-09-2016
14479,1549,11547,1143,270,76,27-09-2016
14480,1549,12878,1487,87,153,22-09-2016
14481,1550,4545,450,347,9,09-07-2016
14482,1550,9494,690,139,35,08-07-2016
14483,1550,20108,477,499,89,04-07-2016
14484,1550,21385,1435,210,113,26-06-2016
14485,1550,12333,1471,329,142,07-07-2016
14486,1550,16509,726,199,195,01-07-2016
14487,1550,21690,1856,405,62,03-07-2016
14488,1550,9824,1104,59,33,11-07-2016
14489,1551,13321,857,135,190,25-09-2016
14490,1551,9744,837,384,54,09-10-2016
14491,1551,11778,292,328,150,10-10-2016
14492,1551,17106,1061,464,16,16-10-2016
14493,1551,16474,802,496,158,14-10-2016
14494,1551,6726,560,214,98,07-10-2016
14495,1551,14639,811,213,162,06-10-2016
14496,1551,15798,556,284,2,24-09-2016
14497,1551,21728,1320,281,159,13-10-2016
14498,1552,5546,390,349,175,24-03-2016
14499,1552,13851,1075,290,55,19-03-2016
14500,1552,11116,777,219,141,01-04-2016
14501,1552,4174,168,309,41,10-04-2016
14502,1552,3865,280,491,32,07-03-2016
14503,1553,3475,130,236,151,18-11-2017
14504,1553,20207,646,239,164,08-12-2017
14505,1553,9197,1039,304,148,23-11-2017
14506,1553,10423,484,417,80,06-11-2017
14507,1553,15009,1106,227,64,11-11-2017
14508,1553,19643,683,229,76,20-11-2017
14509,1553,17053,840,319,29,21-11-2017
14510,1553,3221,358,66,172,16-11-2017
14511,1553,21697,2354,293,130,22-11-2017
14512,1553,19842,1793,247,177,18-12-2017
14513,1553,7679,750,135,12,12-12-2017
14514,1554,11399,1345,481,57,03-07-2016
14515,1554,16763,1660,472,71,12-07-2016
14516,1554,24866,1483,84,20,11-07-2016
14517,1554,23615,843,426,127,06-07-2016
14518,1554,3811,386,162,55,08-07-2016
14519,1554,16420,1941,410,130,09-07-2016
14520,1554,3926,98,152,109,04-07-2016
14521,1554,23976,1518,246,164,05-07-2016
14522,1554,16869,790,216,75,10-07-2016
14523,1554,13389,1484,36,139,07-07-2016
14524,1555,21845,1610,268,186,12-02-2017
14525,1555,7983,886,9,144,26-01-2017
14526,1555,6108,409,462,31,03-03-2017
14527,1555,14698,1096,31,6,27-02-2017
14528,1555,23661,2570,372,38,27-01-2017
14529,1555,4421,516,478,172,20-02-2017
14530,1555,9420,601,105,164,22-02-2017
14531,1555,16067,1719,494,110,25-01-2017
14532,1555,5008,302,324,145,16-02-2017
14533,1555,8995,221,309,140,11-02-2017
14534,1555,24427,2297,340,191,25-02-2017
14535,1556,17209,1261,316,159,27-06-2016
14536,1556,22677,794,160,23,11-07-2016
14537,1556,8797,439,63,34,07-07-2016
14538,1556,4474,533,323,8,13-07-2016
14539,1556,20256,1092,438,43,28-06-2016
14540,1556,13047,1173,282,170,16-07-2016
14541,1556,12224,843,158,42,05-07-2016
14542,1556,3193,218,121,173,02-07-2016
14543,1556,3073,69,135,10,19-07-2016
14544,1557,13576,1001,419,26,16-02-2016
14545,1557,6069,434,385,1,02-02-2016
14546,1557,8763,602,124,64,27-02-2016
14547,1557,23143,1683,174,141,09-02-2016
14548,1557,23816,2692,442,62,21-02-2016
14549,1557,23239,1495,328,182,25-02-2016
14550,1557,20774,2316,109,162,28-02-2016
14551,1557,23304,1327,186,27,06-03-2016
14552,1557,24734,2154,391,49,05-03-2016
14553,1557,14367,1722,163,79,19-02-2016
14554,1557,18797,448,314,94,17-02-2016
14555,1557,16264,766,285,86,15-02-2016
14556,1557,10910,792,415,109,07-02-2016
14557,1558,15939,1805,138,27,30-09-2016
14558,1558,16505,671,218,122,08-10-2016
14559,1558,17141,740,18,96,05-10-2016
14560,1558,15219,1483,379,69,29-09-2016
14561,1558,4480,154,93,20,26-09-2016
14562,1559,11295,674,385,75,13-07-2017
14563,1559,9824,925,153,51,06-08-2017
14564,1559,9999,1194,158,44,28-07-2017
14565,1559,3869,452,108,0,31-07-2017
14566,1559,15572,1563,450,161,03-08-2017
14567,1559,22201,594,237,55,11-07-2017
14568,1559,20665,553,341,9,19-07-2017
14569,1559,14294,1249,82,85,16-07-2017
14570,1559,13254,1367,380,26,12-07-2017
14571,1559,3163,225,136,107,14-07-2017
14572,1559,17698,1188,465,58,07-07-2017
14573,1559,15392,1175,149,163,02-08-2017
14574,1559,8768,318,96,20,04-08-2017
14575,1559,20377,1443,469,41,30-07-2017
14576,1559,8389,745,250,54,24-07-2017
14577,1560,23213,2273,314,10,25-01-2016
14578,1560,19578,1136,393,86,20-01-2016
14579,1560,5729,477,480,188,18-01-2016
14580,1560,9385,746,213,180,27-01-2016
14581,1560,20744,2328,404,28,23-01-2016
14582,1560,5705,445,31,106,02-02-2016
14583,1560,6971,608,24,52,21-01-2016
14584,1560,8952,650,446,159,03-02-2016
14585,1560,17722,2046,230,70,31-01-2016
14586,1560,17907,763,446,120,22-01-2016
14587,1560,10914,1160,300,58,05-02-2016
14588,1561,5106,284,278,30,13-04-2016
14589,1561,4766,318,44,60,08-04-2016
14590,1561,24127,1773,76,127,18-03-2016
14591,1561,23152,1613,50,159,17-03-2016
14592,1561,19079,2083,129,2,11-03-2016
14593,1561,8175,527,256,140,09-04-2016
14594,1561,15048,933,389,171,25-03-2016
14595,1561,20177,1847,452,132,31-03-2016
14596,1561,5549,227,134,157,23-03-2016
14597,1561,10940,1308,359,150,12-04-2016
14598,1561,12010,502,348,125,04-04-2016
14599,1562,22265,2607,77,41,13-02-2016
14600,1562,18967,688,467,42,16-02-2016
14601,1562,16544,652,165,138,03-02-2016
14602,1562,3217,71,450,166,18-02-2016
14603,1562,8615,909,81,95,14-02-2016
14604,1562,9881,575,217,6,12-02-2016
14605,1562,17166,584,58,58,09-02-2016
14606,1562,13322,1301,375,83,07-02-2016
14607,1562,8599,857,338,78,19-02-2016
14608,1562,12072,1272,496,57,20-02-2016
14609,1563,24085,1811,156,55,19-07-2017
14610,1563,20477,756,83,69,25-07-2017
14611,1563,20738,585,21,162,23-07-2017
14612,1563,6907,157,156,152,26-07-2017
14613,1563,20348,1414,78,132,29-07-2017
14614,1563,5511,219,5,69,20-07-2017
14615,1563,4013,384,495,98,28-07-2017
14616,1563,13279,896,244,83,24-07-2017
14617,1563,15773,995,288,11,22-07-2017
14618,1564,7230,789,348,52,28-09-2016
14619,1564,21829,1621,211,91,06-10-2016
14620,1564,3979,340,202,27,10-10-2016
14621,1564,5079,588,176,94,05-10-2016
14622,1564,11564,1107,299,43,02-10-2016
14623,1564,4468,331,114,95,14-10-2016
14624,1564,23331,1786,351,165,04-11-2016
14625,1564,20649,476,307,97,03-10-2016
14626,1564,21141,1996,249,161,30-09-2016
14627,1565,7762,631,151,101,17-04-2016
14628,1565,13711,753,294,47,16-04-2016
14629,1565,14237,504,207,184,05-04-2016
14630,1565,20165,487,268,128,06-04-2016
14631,1565,24340,2909,433,55,28-03-2016
14632,1565,24599,1596,186,158,31-03-2016
14633,1565,5377,530,398,140,13-04-2016
14634,1565,13206,602,168,149,25-03-2016
14635,1565,10277,854,449,199,27-03-2016
14636,1565,5870,234,242,102,26-03-2016
14637,1565,9228,772,491,168,03-04-2016
14638,1565,9572,1110,444,94,01-04-2016
14639,1565,18294,1939,206,176,09-04-2016
14640,1566,5543,467,20,99,05-01-2018
14641,1566,24556,2336,294,130,07-01-2018
14642,1566,22443,2264,340,191,15-01-2018
14643,1566,12466,1232,406,181,16-01-2018
14644,1566,7641,396,450,11,01-01-2018
14645,1567,16869,1403,38,75,16-04-2016
14646,1567,5328,480,1,56,18-04-2016
14647,1567,24178,1874,463,73,19-04-2016
14648,1567,17861,1598,476,8,21-04-2016
14649,1567,20213,1167,339,112,14-04-2016
14650,1567,14039,744,17,120,12-04-2016
14651,1567,23606,2732,115,98,23-04-2016
14652,1567,23275,817,328,42,28-04-2016
14653,1567,11944,652,433,187,30-04-2016
14654,1567,5577,178,397,193,06-05-2016
14655,1567,23998,1614,341,194,29-04-2016
14656,1567,23518,1043,148,11,27-04-2016
14657,1567,9725,319,11,196,13-04-2016
14658,1568,22156,1379,413,111,31-01-2017
14659,1568,16983,441,309,79,06-02-2017
14660,1568,9070,949,128,157,14-02-2017
14661,1568,12151,839,82,28,12-02-2017
14662,1568,18137,1385,103,123,10-02-2017
14663,1568,12305,1434,467,193,08-02-2017
14664,1569,13237,1231,263,105,04-02-2016
14665,1569,20739,809,76,106,05-03-2016
14666,1569,6778,453,404,179,23-02-2016
14667,1569,20199,2388,317,83,02-03-2016
14668,1569,15976,529,394,46,27-02-2016
14669,1569,3671,360,84,117,07-03-2016
14670,1569,22516,728,11,16,22-02-2016
14671,1569,19559,1561,94,70,18-02-2016
14672,1569,22732,1275,404,141,30-01-2016
14673,1569,8042,401,306,156,06-03-2016
14674,1569,4318,163,107,167,29-01-2016
14675,1569,11649,893,395,50,10-02-2016
14676,1570,21481,2473,136,139,25-11-2016
14677,1570,15800,1332,497,74,01-12-2016
14678,1570,10497,331,421,75,24-11-2016
14679,1570,11447,775,305,136,23-11-2016
14680,1570,9430,850,150,140,30-11-2016
14681,1570,21730,629,453,188,10-12-2016
14682,1570,16923,1796,341,122,18-11-2016
14683,1570,4346,138,447,65,17-11-2016
14684,1570,4784,564,278,0,14-11-2016
14685,1571,10085,784,211,19,14-05-2016
14686,1571,9204,1104,186,171,20-05-2016
14687,1571,6752,259,99,127,17-05-2016
14688,1571,3513,416,278,77,10-05-2016
14689,1571,7275,290,3,157,19-05-2016
14690,1572,12939,911,450,68,07-03-2017
14691,1572,16069,1072,246,100,21-03-2017
14692,1572,11118,429,198,194,31-03-2017
14693,1572,13506,704,134,14,25-03-2017
14694,1572,9772,309,17,198,18-03-2017
14695,1572,7063,637,264,31,11-03-2017
14696,1572,21065,1122,352,67,23-03-2017
14697,1572,12159,452,401,145,26-03-2017
14698,1572,4862,101,285,69,24-03-2017
14699,1572,11541,495,116,124,28-03-2017
14700,1572,23671,1470,235,121,15-03-2017
14701,1573,18778,1944,206,144,18-04-2016
14702,1573,5636,261,66,7,28-04-2016
14703,1573,4300,164,152,84,19-04-2016
14704,1573,24381,2466,78,110,20-04-2016
14705,1573,21860,1551,497,34,17-04-2016
14706,1573,18821,1124,4,59,01-05-2016
14707,1573,19738,2345,420,25,18-05-2016
14708,1573,4514,384,282,197,21-04-2016
14709,1574,7516,579,464,97,22-05-2017
14710,1574,20280,1246,88,56,24-05-2017
14711,1574,20892,2387,409,70,14-06-2017
14712,1574,18294,1887,182,168,01-06-2017
14713,1574,16523,1040,79,35,05-06-2017
14714,1574,21812,2367,136,57,29-05-2017
14715,1574,15430,1232,111,37,04-06-2017
14716,1574,9508,779,19,43,11-06-2017
14717,1574,4238,258,123,89,02-06-2017
14718,1574,24536,968,98,162,19-05-2017
14719,1574,17853,1457,452,38,03-06-2017
14720,1574,21526,2053,62,183,12-06-2017
14721,1575,3972,434,307,77,03-09-2016
14722,1575,13857,1410,395,115,27-08-2016
14723,1575,5136,132,7,94,06-09-2016
14724,1575,16868,1738,291,167,11-09-2016
14725,1575,8332,402,293,155,10-09-2016
14726,1575,23452,1435,12,134,26-08-2016
14727,1575,20885,1955,407,117,08-09-2016
14728,1575,5506,241,117,78,28-08-2016
14729,1575,15620,1136,100,30,01-09-2016
14730,1575,8686,774,306,191,30-08-2016
14731,1575,3753,278,258,49,02-09-2016
14732,1575,10919,649,473,118,31-08-2016
14733,1575,14443,906,339,184,05-09-2016
14734,1576,13080,283,271,182,18-08-2017
14735,1576,7987,856,225,137,26-08-2017
14736,1576,6970,344,157,196,22-08-2017
14737,1576,5529,471,392,96,24-08-2017
14738,1576,20419,1355,159,100,06-08-2017
14739,1576,20959,2140,103,15,20-08-2017
14740,1576,21558,1692,371,129,28-07-2017
14741,1576,7245,416,178,90,30-07-2017
14742,1576,11216,740,117,154,16-08-2017
14743,1576,14562,752,7,110,10-08-2017
14744,1576,23773,921,136,117,23-07-2017
14745,1576,9820,254,172,171,07-08-2017
14746,1576,21210,938,353,163,19-08-2017
14747,1577,15001,454,490,5,08-10-2017
14748,1577,8393,341,463,138,01-09-2017
14749,1577,13143,1028,150,112,08-09-2017
14750,1577,9914,912,418,164,10-09-2017
14751,1577,17580,916,274,179,14-09-2017
14752,1577,13479,405,112,10,02-09-2017
14753,1577,3457,330,55,191,07-10-2017
14754,1577,24899,1091,44,29,01-10-2017
14755,1577,23465,2029,337,163,05-10-2017
14756,1577,14092,379,302,33,28-09-2017
14757,1577,5655,579,297,158,15-09-2017
14758,1577,3429,233,294,27,31-08-2017
14759,1577,21130,1817,149,107,07-09-2017
14760,1577,22783,1915,42,93,16-09-2017
14761,1578,9804,814,229,98,21-10-2016
14762,1578,6338,282,365,181,05-10-2016
14763,1578,16116,1077,464,176,10-10-2016
14764,1578,13604,531,108,194,08-10-2016
14765,1578,8053,209,53,106,17-10-2016
14766,1578,15104,451,231,18,18-10-2016
14767,1578,5315,489,80,63,12-10-2016
14768,1578,10394,694,314,90,07-10-2016
14769,1578,18671,853,147,143,04-10-2016
14770,1578,12224,1268,437,149,19-10-2016
14771,1578,4525,451,431,32,11-10-2016
14772,1578,15240,1450,270,196,16-10-2016
14773,1579,22261,2546,287,82,28-09-2016
14774,1579,6901,599,262,140,20-10-2016
14775,1579,3690,271,23,140,02-10-2016
14776,1579,22212,527,491,95,09-10-2016
14777,1579,7410,835,256,57,21-09-2016
14778,1580,8833,923,453,32,02-01-2017
14779,1580,23412,1567,40,97,10-01-2017
14780,1580,18874,929,101,49,11-01-2017
14781,1580,16624,1674,371,14,01-01-2017
14782,1580,18062,1868,160,135,13-01-2017
14783,1580,12424,697,340,93,28-12-2016
14784,1580,10351,743,464,86,07-01-2017
14785,1580,19326,1049,214,101,05-01-2017
14786,1580,14327,715,86,189,21-12-2016
14787,1580,17258,786,88,128,31-12-2016
14788,1580,3451,409,319,72,04-01-2017
14789,1581,16064,1750,332,133,09-07-2016
14790,1581,14047,1629,444,193,14-07-2016
14791,1581,5725,452,174,157,08-07-2016
14792,1581,19584,624,191,113,10-07-2016
14793,1581,3648,166,25,94,12-07-2016
14794,1581,6405,201,172,195,11-07-2016
14795,1581,14957,1573,454,72,15-07-2016
14796,1581,11210,1021,212,72,13-07-2016
14797,1582,13317,1358,326,143,28-01-2016
14798,1582,15869,853,189,31,05-02-2016
14799,1582,4223,353,265,191,04-02-2016
14800,1582,21523,1754,408,169,30-01-2016
14801,1582,19160,540,396,18,06-02-2016
14802,1582,7018,690,301,159,29-01-2016
14803,1582,21499,1282,158,142,02-02-2016
14804,1582,9801,795,487,168,26-01-2016
14805,1583,11418,1043,481,138,23-11-2016
14806,1583,13706,1018,9,29,29-11-2016
14807,1583,13987,1152,279,153,22-12-2016
14808,1583,12154,1355,21,167,25-12-2016
14809,1583,21794,876,138,127,24-11-2016
14810,1584,24555,2623,148,134,30-11-2017
14811,1584,3168,286,277,86,03-12-2017
14812,1584,18336,1982,479,89,04-12-2017
14813,1584,11287,1099,194,22,05-12-2017
14814,1584,5387,173,425,97,01-12-2017
14815,1584,18574,1307,73,153,06-12-2017
14816,1584,3772,430,178,103,02-12-2017
14817,1584,5861,527,231,32,29-11-2017
14818,1585,3603,410,380,56,05-05-2016
14819,1585,8706,456,268,77,28-04-2016
14820,1585,8350,385,340,115,01-05-2016
14821,1585,7287,362,322,173,21-04-2016
14822,1585,13118,715,445,88,07-05-2016
14823,1585,3689,126,310,87,19-04-2016
14824,1585,13298,1445,48,116,03-05-2016
14825,1585,11137,677,475,121,26-04-2016
14826,1585,4527,441,149,32,22-04-2016
14827,1586,9893,820,309,197,09-08-2017
14828,1586,13151,379,214,33,26-08-2017
14829,1586,18336,1075,86,45,14-08-2017
14830,1586,21645,2521,130,168,01-09-2017
14831,1586,11129,931,472,23,15-08-2017
14832,1586,3569,199,427,196,13-08-2017
14833,1586,13526,765,17,30,04-09-2017
14834,1586,10713,1121,252,104,24-08-2017
14835,1586,9829,484,67,78,08-08-2017
14836,1587,21487,1557,168,2,09-06-2016
14837,1587,12202,303,466,194,18-06-2016
14838,1587,11201,403,138,104,22-06-2016
14839,1587,13342,1107,340,16,12-06-2016
14840,1587,15178,1376,152,129,29-05-2016
14841,1587,13899,1331,253,134,15-06-2016
14842,1587,8754,561,429,168,26-05-2016
14843,1587,15848,747,277,42,23-05-2016
14844,1587,21680,990,192,136,04-06-2016
14845,1588,3243,327,473,187,06-05-2016
14846,1588,3962,159,81,194,11-05-2016
14847,1588,24643,2517,230,55,07-05-2016
14848,1588,11450,864,464,139,03-05-2016
14849,1588,11561,826,359,91,04-05-2016
14850,1588,20537,645,192,194,05-05-2016
14851,1589,4225,101,169,117,18-09-2016
14852,1589,6099,630,351,122,19-10-2016
14853,1589,10761,950,363,84,06-10-2016
14854,1589,22222,1576,33,32,22-09-2016
14855,1589,14641,449,494,11,25-09-2016
14856,1589,18231,2157,341,26,14-10-2016
14857,1590,8383,920,76,46,06-11-2016
14858,1590,20326,2200,439,36,29-10-2016
14859,1590,3971,249,44,156,21-11-2016
14860,1590,14004,1488,415,37,24-10-2016
14861,1590,23121,798,337,27,03-11-2016
14862,1590,14657,1160,24,25,20-11-2016
14863,1590,10911,821,478,91,23-11-2016
14864,1590,24266,1251,479,8,26-10-2016
14865,1590,17229,956,225,126,26-11-2016
14866,1590,5035,348,190,89,22-10-2016
14867,1590,16971,1407,489,107,23-10-2016
14868,1590,22568,1118,139,26,11-11-2016
14869,1590,14678,1151,145,103,27-10-2016
14870,1590,13933,801,290,184,16-11-2016
14871,1590,9484,560,401,62,05-11-2016
14872,1591,15043,980,76,189,30-07-2017
14873,1591,12276,800,311,47,26-07-2017
14874,1591,18665,1396,449,187,06-08-2017
14875,1591,13758,1065,355,170,27-07-2017
14876,1591,21398,1532,115,91,28-07-2017
14877,1591,9812,387,300,102,07-08-2017
14878,1591,13226,688,31,147,20-07-2017
14879,1591,6249,355,467,131,21-07-2017
14880,1591,4127,174,283,183,04-08-2017
14881,1591,16492,645,26,52,22-07-2017
14882,1591,23682,2137,57,102,01-08-2017
14883,1591,8645,1012,267,137,25-07-2017
14884,1591,14464,592,450,153,02-08-2017
14885,1591,15366,1033,90,8,31-07-2017
14886,1591,18605,1071,193,139,03-08-2017
14887,1592,15882,1715,180,159,22-10-2017
14888,1592,16811,1849,268,3,30-10-2017
14889,1592,13250,1321,457,1,27-10-2017
14890,1592,3846,323,126,55,28-10-2017
14891,1592,13712,1534,208,83,17-10-2017
14892,1592,4414,149,137,52,31-10-2017
14893,1592,5738,598,74,54,07-11-2017
14894,1593,23259,2199,58,64,31-12-2017
14895,1593,18348,522,143,111,10-12-2017
14896,1593,23720,685,166,194,08-12-2017
14897,1593,7351,486,307,180,15-12-2017
14898,1593,14495,1650,365,118,02-01-2018
14899,1593,20378,994,257,197,29-11-2017
14900,1594,10008,776,284,172,15-09-2016
14901,1594,10884,746,251,15,27-09-2016
14902,1594,23800,761,88,142,24-09-2016
14903,1594,23686,2824,253,108,02-10-2016
14904,1594,12441,821,128,196,18-09-2016
14905,1594,24315,2287,84,136,26-09-2016
14906,1594,9780,376,368,164,11-09-2016
14907,1594,19778,427,32,154,04-10-2016
14908,1594,12036,560,282,147,16-09-2016
14909,1594,22250,2644,381,49,20-09-2016
14910,1595,12687,792,98,175,03-09-2016
14911,1595,16802,1448,266,165,28-09-2016
14912,1595,20399,1710,499,80,10-10-2016
14913,1595,11267,336,247,165,04-09-2016
14914,1595,22891,624,355,80,29-09-2016
14915,1595,5545,461,393,24,31-08-2016
14916,1595,15480,1008,342,5,08-09-2016
14917,1596,12225,1129,302,166,11-10-2016
14918,1596,19687,577,141,155,19-10-2016
